Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
3,1,21,3,20,20,47,54,10,15,2,3,54,16,88,7,1,0,0,0,0,1,0,0,2
2,1,21,15,20,20,18,54,10,4,6,10,15,27,30,30,1,0,0,0,0,0,0,1,0
12,1,18,4,20,21,44,54,10,13,5,3,38,16,68,13,1,0,0,1,0,0,0,0,2
19,1,16,1,20,22,57,57,11,18,3,1,50,10,97,6,1,0,0,1,0,0,0,0,4
2,1,20,4,20,20,43,54,10,13,4,3,38,16,61,13,1,0,0,0,0,0,0,1,0
21,1,20,1,20,19,53,53,8,17,2,0,38,11,95,15,1,0,1,0,0,0,0,0,3
12,1,13,10,20,21,28,54,10,8,4,9,29,32,49,18,1,0,0,1,0,0,0,0,1
3,1,21,18,20,16,15,37,8,3,6,7,17,21,16,47,1,0,0,0,0,1,0,0,2
13,1,18,1,20,19,43,43,11,13,4,2,52,20,69,27,1,0,0,0,1,0,0,0,3
20,1,20,2,20,19,44,53,8,14,2,3,37,17,80,13,1,0,0,0,1,0,0,0,2
19,1,20,3,20,19,39,53,8,12,3,4,31,14,73,18,1,0,0,1,0,0,0,0,0
13,1,15,11,20,21,27,57,11,7,6,8,31,31,42,30,1,0,0,0,1,0,0,0,2
19,1,18,5,20,22,41,57,11,12,5,5,46,32,68,30,1,0,0,1,0,0,0,0,2
18,1,20,7,18,17,25,42,11,6,7,4,32,23,39,46,1,1,0,0,0,0,0,0,1
6,1,20,7,20,17,25,37,11,6,7,4,18,13,35,48,1,0,0,0,1,0,0,0,1
19,1,16,4,20,19,33,43,11,10,3,6,28,24,55,37,1,0,0,1,0,0,0,0,2
25,1,20,7,20,20,31,53,14,9,4,7,33,29,55,20,1,1,0,0,0,0,0,0,1
13,1,20,7,20,18,26,40,11,7,5,6,21,21,42,30,1,0,0,0,1,0,0,0,1
13,1,12,2,20,18,35,40,11,9,8,1,26,13,64,39,1,0,0,0,1,0,0,0,1
6,1,18,5,20,17,30,37,11,9,3,5,26,21,55,14,1,0,0,0,1,0,0,0,0
19,1,15,6,20,19,30,53,8,8,6,5,34,24,42,37,1,0,0,1,0,0,0,0,3
12,1,16,7,20,21,31,54,10,9,4,8,25,23,37,25,1,0,0,1,0,0,0,0,1
26,1,15,1,18,18,45,45,11,14,3,1,45,18,90,14,1,0,0,1,0,0,0,0,5
26,1,20,9,20,20,26,46,11,5,11,4,19,18,25,61,1,0,0,1,0,0,0,0,3
12,1,16,12,20,18,22,40,11,4,10,4,16,16,20,69,1,0,0,1,0,0,0,0,1
2,1,20,20,20,20,10,54,10,2,4,14,12,35,13,18,1,0,0,0,0,0,0,1,1
26,1,15,3,18,18,36,45,11,11,3,4,37,18,69,14,1,0,0,1,0,0,0,0,2
26,1,13,4,20,20,33,46,11,9,6,5,31,22,55,37,1,0,0,1,0,0,0,0,5
26,1,16,2,20,20,41,46,11,11,8,1,30,13,61,42,1,0,0,1,0,0,0,0,2
19,1,16,12,20,22,27,57,11,8,3,11,31,42,42,13,1,0,0,1,0,0,0,0,2
11,1,20,3,20,18,32,47,11,9,5,4,30,21,64,33,1,1,0,0,0,0,0,0,1
26,1,20,4,20,20,34,56,8,9,7,4,28,20,49,42,1,0,0,1,0,0,0,0,0
19,1,16,16,20,22,19,57,11,4,7,11,23,39,25,30,1,0,0,1,0,0,0,0,2
7,1,21,14,20,17,21,40,11,5,6,6,28,26,35,48,1,0,1,0,0,0,0,0,1
2,1,20,12,20,20,26,54,10,8,2,10,28,37,49,18,1,0,0,0,0,0,0,1,3
19,1,17,1,20,18,50,50,14,16,2,0,53,10,77,34,1,0,0,1,0,0,0,0,9
13,1,21,7,20,17,27,50,11,8,3,6,30,26,44,22,1,0,0,0,1,0,0,0,1
12,1,20,19,20,18,17,40,11,3,8,7,19,23,37,42,1,0,0,1,0,0,0,0,1
6,1,16,3,20,17,32,37,11,9,5,3,30,17,62,27,1,0,0,0,1,0,0,0,1
19,1,16,7,20,22,32,57,11,9,5,8,32,32,42,18,1,0,0,1,0,0,0,0,0
12,1,16,17,20,21,18,54,10,5,3,13,19,41,25,13,1,0,0,1,0,0,0,0,0
21,1,15,14,20,19,20,53,8,5,5,9,25,35,30,30,1,0,1,0,0,0,0,0,0
19,1,20,17,20,19,21,43,11,5,6,8,31,32,30,37,1,0,0,1,0,0,0,0,1
19,1,16,18,20,22,18,57,11,4,6,12,16,31,25,13,1,0,0,1,0,0,0,0,3
14,1,21,12,20,18,22,43,11,6,4,8,20,20,42,18,1,0,1,0,0,0,0,0,3
12,1,16,14,20,21,22,54,10,6,4,11,19,26,42,18,1,0,0,1,0,0,0,0,1
4,1,19,10,20,17,22,37,8,6,4,7,28,32,26,46,1,1,0,0,0,0,0,0,2
26,1,18,9,18,18,25,45,11,7,4,7,29,29,35,27,1,0,0,1,0,0,0,0,2
20,1,17,16,20,20,18,53,14,3,9,8,20,28,20,55,1,0,0,0,1,0,0,0,0
7,1,20,14,18,15,15,39,9,4,3,8,18,22,37,22,1,0,1,0,0,0,0,0,2
20,1,21,3,20,20,36,53,14,10,6,4,31,23,49,37,1,0,0,0,1,0,0,0,1
20,1,18,14,18,17,18,45,11,5,3,9,20,24,55,27,1,0,0,0,1,0,0,0,2
18,1,20,17,18,17,12,43,12,3,3,11,12,24,33,19,1,1,0,0,0,0,0,0,1
2,1,19,4,18,14,30,36,7,9,3,2,28,16,71,16,1,0,0,0,0,0,0,1,2
26,1,18,8,20,20,30,56,8,8,6,6,35,26,49,30,1,0,0,1,0,0,0,0,4
16,1,19,19,20,19,14,50,11,3,5,11,17,30,42,30,1,0,0,0,0,0,0,1,1
12,1,20,20,20,18,11,47,11,2,5,11,14,34,14,35,1,0,0,1,0,0,0,0,0
5,1,13,12,20,17,21,37,8,5,6,6,16,19,35,35,1,0,0,1,0,0,0,0,0
26,1,15,12,20,20,26,56,8,6,8,6,30,32,37,37,1,0,0,1,0,0,0,0,3
21,1,21,16,20,19,22,46,11,5,7,7,21,28,24,47,1,0,1,0,0,0,0,0,3
20,1,19,12,20,19,25,53,14,6,7,6,22,22,41,35,1,0,0,0,1,0,0,0,1
20,1,15,11,20,19,26,53,8,6,8,5,25,18,49,25,1,0,0,0,1,0,0,0,3
16,1,19,14,20,19,21,50,11,5,6,8,18,29,30,37,1,0,0,0,0,0,0,1,2
11,1,19,16,20,19,18,47,11,3,9,7,19,25,18,55,1,1,0,0,0,0,0,0,1
1,1,13,10,20,20,27,54,10,7,6,7,31,30,49,25,1,0,0,0,0,0,1,0,0
25,1,20,7,18,18,27,45,11,7,6,5,29,28,35,41,1,1,0,0,0,0,0,0,2
20,1,18,12,20,19,23,43,11,6,5,8,30,35,37,30,1,0,0,0,1,0,0,0,2
20,1,16,19,20,19,17,43,11,3,8,8,20,25,18,61,1,0,0,0,1,0,0,0,1
19,1,19,4,18,17,35,46,12,11,2,4,33,18,69,14,1,0,0,1,0,0,0,0,2
19,1,19,16,18,17,15,48,12,4,3,10,17,30,27,20,1,0,0,1,0,0,0,0,3
19,1,15,9,18,17,24,42,11,7,3,7,26,29,62,20,1,0,0,1,0,0,0,0,0
18,1,19,12,18,17,19,43,12,5,4,8,19,30,35,27,1,1,0,0,0,0,0,0,0
18,1,20,3,24,27,50,54,18,14,8,5,49,35,70,20,1,1,0,0,0,0,0,0,3
12,1,20,10,20,18,26,47,11,7,5,6,13,17,44,29,1,0,0,1,0,0,0,0,1
6,1,18,4,18,15,32,39,8,10,2,3,31,15,84,17,1,0,0,0,1,0,0,0,4
21,1,18,4,18,17,29,38,12,9,2,6,37,28,55,14,1,0,1,0,0,0,0,0,0
20,1,18,18,20,19,19,43,11,5,4,10,22,34,30,18,1,0,0,0,1,0,0,0,2
16,1,21,4,20,19,33,50,11,9,6,4,29,22,58,33,1,0,0,0,0,0,0,1,2
11,1,20,1,24,26,51,51,15,15,6,5,44,28,60,30,1,1,0,0,0,0,0,0,2
8,1,19,14,20,17,20,47,11,5,5,7,24,25,35,35,1,0,0,0,0,0,1,0,2
7,1,22,1,18,15,39,39,9,13,0,2,31,9,94,0,1,0,1,0,0,0,0,0,3
6,1,21,3,18,15,33,39,8,10,3,2,30,16,71,24,1,0,0,0,1,0,0,0,1
26,1,19,1,18,18,49,49,15,16,1,1,62,10,103,0,1,0,0,1,0,0,0,0,2
20,1,17,15,20,19,20,53,14,4,8,7,21,24,37,25,1,0,0,0,1,0,0,0,1
20,1,14,15,18,17,17,48,12,4,5,8,19,36,110,0,1,0,0,0,1,0,0,0,2
19,1,20,10,20,20,27,50,14,6,9,5,16,19,30,49,1,0,0,1,0,0,0,0,1
26,1,15,13,18,18,21,45,11,5,6,7,22,28,35,41,1,0,0,1,0,0,0,0,2
26,1,15,6,18,18,28,45,11,8,4,6,28,24,55,27,1,0,0,1,0,0,0,0,0
20,1,16,2,18,17,46,48,12,15,1,1,60,8,96,7,1,0,0,0,1,0,0,0,4
15,1,19,15,20,18,20,50,11,4,8,6,20,22,26,46,1,0,0,0,0,0,1,0,1
14,1,18,12,16,14,14,41,5,4,2,8,11,20,27,18,1,0,1,0,0,0,0,0,0
1,1,16,9,24,25,37,51,15,9,10,6,47,38,45,20,1,0,0,0,0,0,1,0,2
19,1,15,16,18,17,14,42,11,4,2,11,12,35,27,41,1,0,0,1,0,0,0,0,2
18,1,20,5,18,17,26,48,12,7,5,5,27,21,48,35,1,1,0,0,0,0,0,0,3
1,1,16,10,24,25,36,51,15,8,12,5,35,27,45,45,1,0,0,0,0,0,1,0,4
26,1,20,20,20,21,14,53,14,3,5,13,16,45,18,30,1,0,0,1,0,0,0,0,0
21,1,20,5,20,20,35,44,13,9,8,3,20,12,73,25,1,0,1,0,0,0,0,0,0
18,1,22,5,18,17,28,43,12,8,4,5,22,17,55,27,1,1,0,0,0,0,0,0,0
18,1,20,6,16,21,33,48,14,8,9,4,32,24,47,39,1,1,0,0,0,0,0,0,2
18,1,20,1,20,19,44,44,13,14,2,3,33,12,84,6,1,1,0,0,0,0,0,0,1
6,1,12,13,20,17,21,37,11,5,6,6,21,25,35,41,1,0,0,0,1,0,0,0,0
23,1,20,5,12,21,36,42,10,11,3,7,26,26,77,22,1,0,0,0,0,0,0,1,1
23,1,20,1,12,20,42,42,10,13,3,4,46,14,77,11,1,0,0,0,0,0,0,1,4
21,1,18,14,16,15,11,44,6,2,5,8,9,21,18,37,1,0,1,0,0,0,0,0,1
21,1,18,11,18,17,21,38,12,4,9,4,17,17,14,48,1,0,1,0,0,0,0,0,1
20,1,18,4,16,15,27,44,6,9,3,3,26,7,55,27,1,0,0,0,1,0,0,0,3
19,1,15,17,18,17,11,42,11,2,5,10,17,35,7,27,1,0,0,1,0,0,0,0,0
19,1,16,5,24,27,46,54,18,12,10,5,30,19,55,35,1,0,0,1,0,0,0,0,1
13,1,16,15,16,14,8,38,5,2,2,10,10,24,18,9,1,0,0,0,1,0,0,0,0
11,1,20,17,18,16,11,42,9,3,2,11,17,30,26,33,1,1,0,0,0,0,0,0,1
1,1,16,14,24,25,33,51,15,9,6,10,30,33,35,30,1,0,0,0,0,0,1,0,6
1,1,16,18,24,25,27,51,15,6,9,10,35,35,30,35,1,0,0,0,0,0,1,0,1
18,1,20,4,20,20,34,44,13,9,7,4,26,17,42,42,1,1,0,0,0,0,0,0,0
13,1,18,5,16,14,22,38,5,8,4,2,23,12,64,27,1,0,0,0,1,0,0,0,2
11,1,22,6,18,16,25,42,9,7,4,5,21,17,62,7,1,1,0,0,0,0,0,0,1
25,1,21,17,22,22,23,43,16,5,8,9,24,30,44,27,1,1,0,0,0,0,0,0,2
19,1,18,1,16,15,41,41,5,14,1,0,27,6,101,9,1,0,0,1,0,0,0,0,3
4,1,20,3,12,20,40,42,11,12,4,4,54,12,70,11,1,1,0,0,0,0,0,0,4
3,1,17,18,18,14,7,36,7,2,1,11,10,23,27,27,1,0,0,0,0,1,0,0,0
2,1,19,12,18,14,16,36,7,4,4,6,17,26,34,34,1,0,0,0,0,0,0,1,1
26,1,20,7,18,18,26,49,15,7,5,6,25,26,41,20,1,0,0,1,0,0,0,0,2
26,1,18,8,18,18,26,49,15,8,2,8,33,38,55,7,1,0,0,1,0,0,0,0,0
25,1,20,17,18,18,15,49,15,4,3,11,21,40,35,20,1,1,0,0,0,0,0,0,1
20,1,14,2,16,21,41,51,14,12,5,4,48,22,79,31,1,0,0,0,1,0,0,0,0
14,1,20,12,14,17,16,45,14,2,10,5,10,14,9,64,1,0,1,0,0,0,0,0,1
8,1,9,8,10,11,9,26,2,2,3,6,12,20,41,41,1,0,0,0,0,0,1,0,2
26,1,18,10,16,16,19,44,6,5,4,7,17,23,46,18,1,0,0,1,0,0,0,0,0
26,1,16,1,12,21,45,45,12,14,3,4,50,14,66,22,1,0,0,1,0,0,0,0,3
26,1,16,21,24,28,25,54,18,5,10,13,27,46,25,50,1,0,0,1,0,0,0,0,1
23,1,20,3,12,21,41,42,10,12,5,4,32,20,66,22,1,0,0,0,0,0,0,1,2
23,1,12,1,10,14,33,33,6,10,3,1,31,16,69,27,1,0,0,0,0,0,0,1,0
22,1,20,24,24,29,23,57,23,6,5,18,22,44,40,30,1,0,0,0,0,0,1,0,0
19,1,18,7,18,17,25,48,12,7,4,6,30,26,48,27,1,0,0,1,0,0,0,0,3
19,1,16,6,24,27,43,54,18,12,7,8,38,34,52,29,1,0,0,1,0,0,0,0,2
18,1,9,8,10,13,9,32,5,2,3,8,17,27,41,27,1,1,0,0,0,0,0,0,1
13,1,18,10,16,14,18,38,5,5,3,6,14,13,37,27,1,0,0,0,1,0,0,0,0
2,1,21,10,18,14,19,36,7,5,4,5,23,23,59,8,1,0,0,0,0,0,0,1,1
1,1,16,6,24,25,42,51,15,12,6,7,37,31,55,40,1,0,0,0,0,0,1,0,1
1,1,16,24,24,25,15,51,15,2,9,14,19,43,11,45,1,0,0,0,0,0,1,0,2
26,1,16,8,24,29,43,57,18,11,10,8,40,41,40,30,1,0,0,1,0,0,0,0,3
26,1,15,2,20,22,45,45,16,13,6,3,38,19,68,30,1,0,0,1,0,0,0,0,1
26,1,18,7,16,22,33,51,14,10,3,9,33,29,47,8,1,0,0,1,0,0,0,0,2
21,1,20,1,14,18,46,46,14,14,4,0,44,10,92,18,1,0,1,0,0,0,0,0,1
21,1,20,7,20,20,33,46,13,9,6,5,46,36,55,25,1,0,1,0,0,0,0,0,2
20,1,18,8,16,22,32,51,14,9,5,8,38,36,63,24,1,0,0,0,1,0,0,0,1
19,1,20,13,18,18,18,48,12,5,3,10,21,28,48,14,1,0,0,1,0,0,0,0,3
19,1,16,14,24,27,37,54,18,9,10,8,35,41,35,45,1,0,0,1,0,0,0,0,2
19,1,16,12,24,27,38,54,18,9,11,7,49,43,40,30,1,0,0,1,0,0,0,0,2
16,1,9,10,10,12,2,32,2,0,2,10,12,32,0,14,1,0,0,0,0,0,0,1,2
13,1,21,10,18,16,19,43,9,5,4,7,26,29,35,27,1,0,0,0,1,0,0,0,1
12,1,16,11,24,26,38,54,15,10,8,8,32,28,40,30,1,0,0,1,0,0,0,0,2
12,1,9,2,10,12,23,29,2,7,2,3,24,14,69,14,1,0,0,1,0,0,0,0,2
9,1,12,1,10,12,29,29,2,9,2,1,27,13,82,27,1,0,0,0,0,0,0,1,3
7,1,18,14,22,19,22,39,16,5,7,7,20,23,29,29,1,0,1,0,0,0,0,0,2
7,1,20,1,14,16,42,42,14,13,3,0,39,8,92,18,1,0,1,0,0,0,0,0,4
4,1,9,3,10,10,20,23,2,6,2,2,18,11,55,27,1,1,0,0,0,0,0,0,5
1,1,15,9,12,19,20,41,10,5,5,9,23,31,44,11,1,0,0,0,0,0,1,0,0
23,1,20,10,12,21,14,42,10,4,2,15,14,43,22,11,1,0,0,0,0,0,0,1,0
20,1,18,8,16,15,20,44,6,5,5,5,13,13,37,27,1,0,0,0,1,0,0,0,2
20,1,7,2,10,14,29,33,5,9,2,3,31,15,82,0,1,0,0,0,1,0,0,0,3
19,1,9,4,10,13,23,32,5,7,2,4,17,12,55,14,1,0,0,1,0,0,0,0,0
19,1,20,3,22,21,39,40,16,12,3,6,24,16,38,38,1,0,0,1,0,0,0,0,2
19,1,18,4,16,22,39,51,14,11,6,5,35,23,31,39,1,0,0,1,0,0,0,0,2
19,1,18,10,19,18,26,37,12,7,5,6,25,26,37,25,1,0,0,1,0,0,0,0,0
19,1,16,12,16,15,14,41,5,4,2,9,11,24,37,18,1,0,0,1,0,0,0,0,1
19,1,18,11,12,16,9,38,7,2,3,11,15,28,22,11,1,0,0,1,0,0,0,0,0
19,1,15,4,19,18,30,37,12,8,6,4,30,23,52,33,1,0,0,1,0,0,0,0,1
13,1,18,18,18,16,9,43,9,2,3,11,10,23,20,20,1,0,0,0,1,0,0,0,2
13,1,15,3,12,15,31,38,8,9,4,2,36,13,66,22,1,0,0,0,1,0,0,0,2
12,1,18,1,12,15,35,35,8,11,2,2,33,15,66,22,1,0,0,1,0,0,0,0,4
8,1,18,2,16,16,28,33,11,7,7,2,21,14,47,47,1,0,0,0,0,0,1,0,4
5,1,18,8,12,14,14,32,7,4,2,8,22,25,33,22,1,0,0,1,0,0,0,0,1
4,1,18,15,16,15,14,33,10,3,5,7,17,22,31,39,1,1,0,0,0,0,0,0,1
2,1,19,13,18,14,13,36,7,3,4,7,11,17,37,18,1,0,0,0,0,0,0,1,1
1,1,16,5,24,25,44,54,21,12,8,5,45,31,50,40,1,0,0,0,0,0,1,0,0
1,1,16,1,24,25,54,54,21,16,6,3,44,23,75,30,1,0,0,0,0,0,1,0,2
25,1,20,20,20,20,13,44,13,3,4,13,12,28,13,26,1,1,0,0,0,0,0,0,1
22,1,20,7,24,27,44,55,21,11,11,5,40,27,52,37,1,0,0,0,0,0,1,0,3
19,1,16,8,24,27,39,54,18,9,12,6,39,31,40,30,1,0,0,1,0,0,0,0,0
19,1,7,3,10,13,26,32,5,8,2,3,26,17,69,14,1,0,0,1,0,0,0,0,1
18,1,20,17,20,20,20,44,13,6,2,12,15,26,37,30,1,1,0,0,0,0,0,0,0
18,1,20,1,20,20,43,43,11,13,4,3,39,21,68,25,1,1,0,0,0,0,0,0,3
15,1,20,5,24,26,45,52,21,11,12,3,37,20,47,58,1,0,0,0,0,0,1,0,1
15,1,9,9,10,13,7,32,2,1,4,8,15,26,0,41,1,0,0,0,0,0,1,0,0
13,1,14,19,20,20,12,41,10,2,6,12,21,38,13,25,1,0,0,0,1,0,0,0,2
13,1,10,1,10,12,29,29,2,9,2,1,27,13,82,14,1,0,0,0,1,0,0,0,4
12,1,15,2,20,19,38,44,13,11,5,3,35,18,68,30,1,0,0,1,0,0,0,0,1
12,1,18,3,16,14,28,38,5,8,4,2,22,12,64,37,1,0,0,1,0,0,0,0,2
11,1,20,9,20,19,29,41,13,7,8,4,21,14,49,30,1,1,0,0,0,0,0,0,3
5,1,16,2,10,18,36,39,13,10,6,2,34,16,69,14,1,0,0,1,0,0,0,0,0
5,1,16,3,10,19,32,39,13,9,5,5,29,28,27,41,1,0,0,1,0,0,0,0,1
1,1,16,23,24,25,20,50,20,5,5,15,21,41,38,34,1,0,0,0,0,0,1,0,1
1,1,16,16,24,25,31,51,15,8,7,10,31,41,30,50,1,0,0,0,0,0,1,0,1
1,1,16,22,24,25,22,51,15,4,10,11,23,40,25,45,1,0,0,0,0,0,1,0,2
26,1,16,9,24,29,42,57,18,10,12,7,42,33,45,45,1,0,0,1,0,0,0,0,3
26,1,15,6,19,20,30,37,15,7,9,4,23,18,33,52,1,0,0,1,0,0,0,0,3
26,1,19,17,18,18,16,49,15,4,4,10,25,48,27,27,1,0,0,1,0,0,0,0,2
26,1,16,5,24,27,52,57,23,15,7,5,47,23,48,29,1,0,0,1,0,0,0,0,2
24,1,1,11,26,12,19,36,10,5,4,3,16,7,41,41,1,0,0,0,0,1,0,0,1
23,1,20,4,19,19,37,50,9,11,4,4,29,14,62,27,1,0,0,0,0,0,0,1,0
20,1,14,18,18,17,12,48,12,3,3,11,14,43,20,20,1,0,0,0,1,0,0,0,5
19,1,16,5,18,18,29,46,12,7,8,3,23,18,35,48,1,0,0,1,0,0,0,0,2
19,1,16,11,24,27,39,54,18,11,6,10,33,35,50,20,1,0,0,1,0,0,0,0,1
19,1,16,21,24,27,25,54,18,5,10,12,25,42,25,50,1,0,0,1,0,0,0,0,2
19,1,14,5,20,20,32,44,13,9,5,6,27,17,52,33,1,0,0,1,0,0,0,0,2
19,1,11,3,18,17,29,35,12,8,5,4,26,16,48,35,1,0,0,1,0,0,0,0,3
18,1,20,3,20,20,39,43,11,11,6,3,41,21,68,25,1,1,0,0,0,0,0,0,2
18,1,20,11,20,20,26,44,13,7,5,8,24,18,37,25,1,1,0,0,0,0,0,0,3
13,1,18,15,22,20,22,40,16,5,7,8,22,26,33,44,1,0,0,0,1,0,0,0,0
12,1,16,4,24,26,46,54,15,13,7,6,54,34,70,25,1,0,0,1,0,0,0,0,1
12,1,16,23,24,26,20,54,15,4,8,14,28,41,25,35,1,0,0,1,0,0,0,0,2
12,1,16,8,24,26,39,54,15,9,12,5,38,28,50,40,1,0,0,1,0,0,0,0,1
11,1,20,18,20,18,17,41,13,4,5,9,22,32,33,13,1,1,0,0,0,0,0,0,1
11,1,18,4,16,16,24,33,11,6,6,4,15,17,31,47,1,1,0,0,0,0,0,0,4
5,1,9,8,10,11,10,23,2,2,4,5,11,18,41,41,1,0,0,1,0,0,0,0,1
5,1,15,8,12,20,24,45,11,7,3,10,29,31,44,0,1,0,0,1,0,0,0,0,3
26,1,18,17,22,23,25,43,16,5,10,8,22,29,22,38,1,0,0,1,0,0,0,0,1
26,1,15,12,19,20,25,37,15,6,7,7,20,25,39,33,1,0,0,1,0,0,0,0,0
26,1,20,16,16,22,14,51,14,3,5,14,20,39,16,24,1,0,0,1,0,0,0,0,0
24,1,16,4,18,19,30,41,15,9,3,7,21,19,55,16,1,0,0,0,0,1,0,0,0
23,1,14,2,20,21,37,39,12,11,4,6,46,28,58,19,1,0,0,0,0,0,0,1,3
22,1,9,4,10,14,24,33,6,7,3,4,17,12,55,14,1,0,0,0,0,0,1,0,4
22,1,18,2,16,17,31,34,11,8,7,2,25,16,47,47,1,0,0,0,0,0,1,0,1
21,1,18,8,12,16,17,41,8,5,2,9,24,27,44,22,1,0,1,0,0,0,0,0,0
20,1,15,3,12,17,37,41,8,12,1,4,30,20,88,0,1,0,0,0,1,0,0,0,0
20,1,12,12,18,17,19,48,12,5,4,8,26,34,35,20,1,0,0,0,1,0,0,0,2
20,1,12,4,22,22,38,42,16,11,5,6,29,24,49,27,1,0,0,0,1,0,0,0,2
19,1,16,23,24,26,26,57,23,6,8,12,31,41,38,38,1,0,0,1,0,0,0,0,2
19,1,18,16,16,15,5,41,5,1,2,12,6,26,9,18,1,0,0,1,0,0,0,0,0
18,1,20,12,20,20,26,43,11,8,2,10,27,31,42,13,1,1,0,0,0,0,0,0,4
13,1,14,7,20,19,31,40,10,10,1,8,37,27,49,30,1,0,0,0,1,0,0,0,2
13,1,16,6,22,20,34,40,16,10,4,6,22,15,66,22,1,0,0,0,1,0,0,0,0
13,1,17,6,12,15,22,38,8,6,4,5,18,13,55,22,1,0,0,0,1,0,0,0,2
13,1,8,3,10,12,23,29,2,7,2,3,24,16,69,14,1,0,0,0,1,0,0,0,2
12,1,16,3,10,20,33,39,15,9,6,5,30,29,41,41,1,0,0,1,0,0,0,0,1
12,1,20,12,22,20,27,40,16,7,6,7,23,26,38,27,1,0,0,1,0,0,0,0,1
12,1,16,24,24,26,15,54,15,2,9,15,21,46,20,50,1,0,0,1,0,0,0,0,1
12,1,21,14,18,16,16,42,9,4,4,8,12,18,27,27,1,0,0,1,0,0,0,0,0
11,1,17,2,16,17,32,33,11,9,5,3,21,10,55,31,1,1,0,0,0,0,0,0,1
11,1,20,14,20,19,22,41,13,6,4,9,17,28,42,25,1,1,0,0,0,0,0,0,0
11,1,13,1,16,15,36,36,6,11,3,1,34,16,79,24,1,1,0,0,0,0,0,0,1
11,1,9,4,10,11,20,29,2,6,2,3,15,10,55,14,1,1,0,0,0,0,0,0,1
10,1,9,3,9,9,15,19,1,5,0,4,23,14,55,27,1,0,0,0,0,1,0,0,3
10,1,17,10,16,15,20,36,6,6,2,7,21,20,39,16,1,0,0,0,0,1,0,0,0
9,1,18,3,18,15,29,34,13,9,2,4,27,14,63,16,1,0,0,0,0,0,0,1,1
8,1,20,13,24,28,36,57,19,10,6,12,40,43,66,30,1,0,0,0,0,0,1,0,2
6,1,19,8,18,0,0,3,0,0,0,0,0,0,48,41,1,0,0,0,1,0,0,0,0
5,1,16,7,10,17,19,44,6,5,4,8,13,20,27,27,1,0,0,1,0,0,0,0,2
4,1,16,14,16,15,15,33,10,3,6,6,12,21,24,47,1,1,0,0,0,0,0,0,2
1,1,16,13,24,25,32,54,21,8,8,9,34,36,34,24,1,0,0,0,0,0,1,0,0
26,1,16,6,24,28,47,57,23,13,8,7,47,38,66,20,1,0,0,1,0,0,0,0,0
26,1,17,2,12,18,40,41,9,12,4,2,43,14,77,11,1,0,0,1,0,0,0,0,2
23,1,16,9,18,19,23,41,15,4,11,4,19,21,22,73,1,0,0,0,0,0,0,1,0
20,1,9,10,10,13,5,33,5,1,2,10,14,33,0,14,1,0,0,0,1,0,0,0,1
20,1,16,12,22,21,27,42,16,6,9,6,20,18,60,22,1,0,0,0,1,0,0,0,2
19,1,18,13,22,22,26,42,16,6,8,8,26,29,22,38,1,0,0,1,0,0,0,0,3
19,1,16,10,22,21,29,40,16,7,8,6,25,21,49,27,1,0,0,1,0,0,0,0,0
19,1,14,1,24,26,52,52,21,15,7,4,47,26,73,22,1,0,0,1,0,0,0,0,1
15,1,14,2,14,11,26,26,7,8,2,1,16,5,99,11,1,0,0,0,0,0,1,0,2
14,1,18,10,16,19,22,36,9,5,7,7,16,20,31,24,1,0,1,0,0,0,0,0,2
13,1,14,14,20,20,25,43,11,7,4,9,24,26,30,25,1,0,0,0,1,0,0,0,3
12,1,16,8,24,27,44,52,21,12,8,7,38,28,45,35,1,0,0,1,0,0,0,0,0
12,1,16,1,24,27,57,57,23,17,6,4,46,25,70,30,1,0,0,1,0,0,0,0,0
9,1,16,1,18,15,34,34,13,11,1,3,21,6,55,22,1,0,0,0,0,0,0,1,1
9,1,18,6,12,15,22,35,8,6,4,5,18,13,66,11,1,0,0,0,0,0,0,1,0
6,1,12,2,18,16,34,34,13,10,4,2,22,12,63,24,1,0,0,0,1,0,0,0,0
5,1,16,6,10,17,19,44,6,5,4,8,21,21,13,25,1,0,0,1,0,0,0,0,2
4,1,19,15,16,15,12,30,11,2,6,7,9,16,39,24,1,1,0,0,0,0,0,0,0
4,1,18,4,16,15,23,33,10,6,5,4,14,6,55,24,1,1,0,0,0,0,0,0,0
4,1,15,5,16,15,23,33,10,6,5,4,13,12,47,24,1,1,0,0,0,0,0,0,0
4,1,14,1,16,14,33,33,6,10,3,1,32,11,73,27,1,1,0,0,0,0,0,0,6
2,1,20,8,16,12,16,24,10,4,4,4,13,12,33,33,1,0,0,0,0,0,0,1,1
1,1,16,1,24,27,54,54,18,15,9,3,48,17,66,40,1,0,0,0,0,0,1,0,1
1,1,16,23,24,25,20,51,15,4,8,13,27,37,25,35,1,0,0,0,0,0,1,0,1
27,1,2,12,12,3,1,7,1,0,1,2,3,5,55,33,1,0,0,0,1,0,0,0,1
26,1,16,14,24,29,38,58,21,11,5,13,31,36,50,25,1,0,0,1,0,0,0,0,2
