Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
18,9,19,7,24,7,12,15,3,4,0,3,10,9,63,47,1,0,0,0,0,0,1,0,0
15,9,15,15,24,6,6,14,2,2,0,4,5,11,44,0,1,0,0,1,0,0,0,0,1
8,9,15,9,24,6,10,16,1,3,1,2,8,6,42,37,1,0,0,1,0,0,0,0,5
1,9,17,16,24,5,5,14,2,1,2,2,5,6,73,8,1,0,0,1,0,0,0,0,1
1,9,15,19,24,5,4,14,2,1,1,3,5,9,40,30,1,0,0,1,0,0,0,0,1
29,9,15,14,24,9,13,19,5,3,4,2,7,6,37,61,1,0,0,1,0,0,0,0,3
29,9,15,12,24,9,14,18,5,3,5,1,11,11,49,61,1,0,0,1,0,0,0,0,2
29,9,15,24,24,9,5,19,5,1,2,6,9,18,47,31,1,0,0,1,0,0,0,0,2
4,9,19,1,24,8,17,17,2,5,2,1,13,4,22,59,1,0,0,0,0,0,1,0,0
1,9,15,1,24,5,15,15,2,5,0,0,15,4,30,8,1,0,0,1,0,0,0,0,1
3,1,21,1,20,20,54,54,10,17,3,0,48,8,95,7,0,0,0,0,0,1,0,0,1
2,1,21,6,20,20,35,54,10,10,5,5,41,32,49,25,0,0,0,0,0,0,0,1,2
12,1,18,15,20,21,18,54,10,4,6,11,15,29,25,30,0,0,0,1,0,0,0,0,1
19,1,16,14,20,22,22,57,11,6,4,12,20,28,30,25,0,0,0,1,0,0,0,0,3
2,1,20,17,20,20,15,54,10,3,6,11,21,38,25,30,0,0,0,0,0,0,0,1,0
12,1,13,5,20,21,41,54,10,12,5,4,46,31,68,30,0,0,0,1,0,0,0,0,0
13,1,15,12,20,21,27,57,11,8,3,10,31,40,49,6,0,0,0,0,1,0,0,0,0
19,1,18,4,20,22,47,57,11,14,5,3,40,17,68,18,0,0,0,1,0,0,0,0,0
12,1,16,18,20,21,16,54,10,3,7,11,21,38,25,30,0,0,0,1,0,0,0,0,2
2,1,20,18,20,20,15,54,10,4,3,13,19,41,13,13,0,0,0,0,0,0,0,1,2
19,1,16,9,20,22,31,57,11,9,4,9,30,32,49,18,0,0,0,1,0,0,0,0,0
19,1,16,10,20,22,30,57,11,8,6,8,33,31,37,37,0,0,0,1,0,0,0,0,1
2,1,20,9,20,20,28,54,10,8,4,8,27,28,49,13,0,0,0,0,0,0,0,1,3
19,1,16,15,20,22,21,57,11,6,3,13,23,43,18,18,0,0,0,1,0,0,0,0,0
12,1,16,20,20,21,10,54,10,2,4,15,13,37,13,18,0,0,0,1,0,0,0,0,0
19,1,16,17,20,22,19,57,11,5,4,13,19,41,25,25,0,0,0,1,0,0,0,0,0
12,1,16,8,20,21,29,54,10,8,5,8,30,31,30,25,0,0,0,1,0,0,0,0,2
1,1,13,8,20,20,28,54,10,8,4,8,24,23,37,37,0,0,0,0,0,0,1,0,1
18,1,20,8,24,27,39,54,18,9,12,6,39,30,35,45,0,1,0,0,0,0,0,0,1
11,1,20,6,24,26,43,51,15,12,7,7,38,32,55,30,0,1,0,0,0,0,0,0,0
1,1,16,8,24,25,38,51,15,11,5,9,31,32,35,50,0,0,0,0,0,0,1,0,2
1,1,16,1,24,25,51,51,15,15,6,4,42,24,66,25,0,0,0,0,0,0,1,0,2
19,1,16,20,24,27,28,54,18,7,7,13,33,43,20,30,0,0,0,1,0,0,0,0,1
1,1,16,21,24,25,22,51,15,5,7,13,17,32,20,30,0,0,0,0,0,0,1,0,0
1,1,16,2,24,25,48,51,15,14,6,5,47,33,66,25,0,0,0,0,0,0,1,0,1
26,1,16,1,24,28,54,54,18,16,6,6,47,30,60,30,0,0,0,1,0,0,0,0,2
22,1,20,8,24,29,39,57,23,10,9,10,40,33,25,15,0,0,0,0,0,0,1,0,3
19,1,16,22,24,27,23,54,18,5,8,14,30,41,24,34,0,0,0,1,0,0,0,0,1
1,1,16,5,24,25,42,51,15,11,9,5,27,17,55,25,0,0,0,0,0,0,1,0,1
1,1,16,20,24,25,25,51,15,6,7,12,30,39,15,35,0,0,0,0,0,0,1,0,3
26,1,16,12,24,29,40,57,18,11,7,11,41,38,30,50,0,0,0,1,0,0,0,0,0
19,1,16,24,24,27,18,54,18,3,9,15,22,46,11,40,0,0,0,1,0,0,0,0,0
19,1,16,10,24,27,39,54,18,11,6,10,39,33,35,45,0,0,0,1,0,0,0,0,2
12,1,16,22,24,26,22,54,15,5,7,14,17,38,20,25,0,0,0,1,0,0,0,0,1
1,1,16,22,24,25,24,54,21,6,6,13,30,51,25,30,0,0,0,0,0,0,1,0,2
1,1,16,23,24,25,22,54,21,6,4,15,19,35,25,15,0,0,0,0,0,0,1,0,1
22,1,20,15,24,28,34,55,21,10,4,14,29,35,42,22,0,0,0,0,0,0,1,0,0
19,1,16,7,24,27,41,54,18,11,8,8,34,29,45,45,0,0,0,1,0,0,0,0,1
15,1,20,17,24,27,33,52,21,10,3,14,34,40,42,11,0,0,0,0,0,0,1,0,0
1,1,16,9,24,25,38,50,20,10,8,7,37,31,24,24,0,0,0,0,0,0,1,0,1
1,1,16,7,24,25,38,51,15,9,11,5,37,27,35,30,0,0,0,0,0,0,1,0,1
1,1,16,17,24,25,29,51,15,7,8,10,37,41,40,25,0,0,0,0,0,0,1,0,1
26,1,16,20,24,29,29,57,18,8,5,16,29,44,30,15,0,0,0,1,0,0,0,0,1
26,1,16,20,24,29,31,57,23,8,7,14,35,59,34,29,0,0,0,1,0,0,0,0,1
19,1,16,18,24,27,30,54,18,7,9,11,39,44,35,30,0,0,0,1,0,0,0,0,4
19,1,16,17,24,27,31,54,18,7,10,10,39,37,25,35,0,0,0,1,0,0,0,0,4
12,1,16,2,24,26,49,54,15,14,7,5,48,34,55,30,0,0,0,1,0,0,0,0,1
12,1,16,7,24,26,39,54,15,9,12,5,39,29,40,50,0,0,0,1,0,0,0,0,0
12,1,16,5,24,26,43,54,15,11,10,5,28,18,35,50,0,0,0,1,0,0,0,0,2
19,1,16,1,24,27,57,57,23,17,6,4,46,25,72,29,0,0,0,1,0,0,0,0,1
12,1,16,21,24,26,25,54,15,5,10,11,25,41,11,45,0,0,0,1,0,0,0,0,0
8,1,20,3,24,28,53,57,19,15,8,5,36,18,35,25,0,0,0,0,0,0,1,0,0
1,1,16,9,24,25,35,54,21,10,5,10,26,29,44,38,0,0,0,0,0,0,1,0,2
26,1,16,4,24,29,53,57,23,16,5,8,47,31,50,40,0,0,0,1,0,0,0,0,0
19,1,14,15,24,27,34,52,21,10,4,13,29,34,42,16,0,0,0,1,0,0,0,0,0
12,1,16,21,24,28,28,52,21,7,7,14,28,44,30,20,0,0,0,1,0,0,0,0,0
12,1,16,9,24,26,38,57,23,10,8,8,27,25,55,35,0,0,0,1,0,0,0,0,1
1,1,16,14,24,27,34,54,18,10,4,13,30,33,35,15,0,0,0,0,0,0,1,0,0
1,1,16,13,24,25,33,51,15,9,6,10,31,30,40,25,0,0,0,0,0,0,1,0,4
26,1,16,7,24,29,46,58,21,13,7,9,44,33,35,20,0,0,0,1,0,0,0,0,1
26,1,15,22,24,29,28,58,21,7,7,15,29,46,25,20,0,0,0,1,0,0,0,0,1
19,1,16,11,24,27,35,57,23,11,2,14,34,34,30,15,0,0,0,1,0,0,0,0,4
19,1,16,17,24,27,30,57,23,7,9,11,29,35,35,30,0,0,0,1,0,0,0,0,0
12,1,16,18,24,27,30,57,22,8,6,13,33,56,34,29,0,0,0,1,0,0,0,0,1
26,1,16,16,24,29,34,57,23,9,7,13,37,54,25,30,0,0,0,1,0,0,0,0,1
26,1,16,17,24,29,33,57,23,9,6,14,38,51,25,20,0,0,0,1,0,0,0,0,0
26,1,16,17,24,29,33,58,21,10,3,16,34,42,40,5,0,0,0,1,0,0,0,0,1
26,1,16,19,24,29,32,58,21,9,5,15,28,49,25,25,0,0,0,1,0,0,0,0,0
19,1,16,10,24,28,41,52,21,12,5,11,33,35,30,20,0,0,0,1,0,0,0,0,2
19,1,16,16,24,27,32,57,23,8,8,11,29,43,30,20,0,0,0,1,0,0,0,0,3
19,1,16,11,24,28,38,57,23,10,8,10,38,40,24,24,0,0,0,1,0,0,0,0,1
14,1,20,7,12,14,20,24,11,6,2,6,27,32,44,44,0,0,1,0,0,0,0,0,1
11,1,20,5,12,15,23,30,5,7,2,6,26,26,44,22,0,1,0,0,0,0,0,0,1
11,1,20,1,12,15,30,30,5,9,3,3,34,23,66,22,0,1,0,0,0,0,0,0,2
9,1,20,6,22,24,41,54,15,12,5,7,43,28,58,24,0,0,0,0,0,0,0,1,0
5,1,16,11,24,27,38,51,21,11,5,11,31,34,20,25,0,0,0,1,0,0,0,0,0
5,1,16,18,24,28,28,57,18,7,7,14,29,46,25,25,0,0,0,1,0,0,0,0,1
5,1,16,8,24,27,38,57,22,11,5,11,29,31,35,25,0,0,0,1,0,0,0,0,1
5,1,16,24,24,27,21,51,21,4,9,14,29,56,20,30,0,0,0,1,0,0,0,0,3
22,10,19,11,20,8,12,23,2,4,0,4,14,12,22,22,0,0,1,0,0,0,0,0,1
29,10,20,3,20,9,23,26,3,7,2,0,26,3,77,11,0,0,1,0,0,0,0,0,1
28,10,13,4,20,9,21,26,3,7,0,2,22,11,85,0,0,0,0,0,1,0,0,0,2
28,10,13,3,20,9,21,26,3,6,3,0,20,7,61,25,0,0,0,0,1,0,0,0,4
20,10,11,8,20,8,13,20,2,4,1,3,13,14,100,11,0,0,0,1,0,0,0,0,2
28,10,16,8,20,9,15,26,3,4,3,2,15,12,88,22,0,0,0,0,1,0,0,0,1
21,10,15,14,20,8,7,23,2,2,1,5,5,9,60,20,0,0,0,0,1,0,0,0,0
20,10,14,5,20,8,18,20,2,6,0,2,15,7,61,13,0,0,0,1,0,0,0,0,1
27,10,16,14,20,9,7,23,2,2,1,6,8,14,20,20,0,0,0,1,0,0,0,0,1
20,10,14,12,20,8,8,20,2,2,2,4,10,12,27,37,0,0,0,1,0,0,0,0,0
1,10,19,13,20,6,7,19,2,2,1,3,4,6,33,22,0,0,1,0,0,0,0,0,1
27,10,14,19,20,9,3,23,2,0,3,6,4,18,0,31,0,0,0,1,0,0,0,0,0
27,10,14,9,20,9,15,23,2,4,3,2,9,8,49,37,0,0,0,1,0,0,0,0,0
27,10,14,20,20,9,2,23,2,0,2,7,6,14,47,16,0,0,0,1,0,0,0,0,0
27,10,16,8,24,14,22,27,9,5,7,2,21,15,44,29,0,0,0,1,0,0,0,0,1
27,10,14,10,24,14,21,26,9,5,6,3,17,19,25,49,0,0,0,1,0,0,0,0,1
19,10,18,4,24,12,22,25,8,6,4,2,14,6,51,37,0,1,0,0,0,0,0,0,2
12,10,18,24,24,12,4,28,4,0,4,8,11,23,41,35,0,1,0,0,0,0,0,0,0
2,10,18,16,24,10,10,20,5,1,7,2,9,10,39,8,0,0,0,0,0,0,1,0,1
2,10,18,3,24,10,19,20,5,5,4,1,12,4,71,8,0,0,0,0,0,0,1,0,2
24,10,18,24,24,13,9,26,9,1,6,6,11,20,27,35,0,0,0,0,0,0,0,1,0
2,10,19,14,24,10,15,20,5,4,3,3,10,12,0,44,0,0,0,0,0,0,1,0,0
27,10,11,5,24,14,24,26,9,7,3,4,21,15,55,20,0,0,0,1,0,0,0,0,1
27,10,14,23,24,14,9,27,9,2,3,9,11,21,33,33,0,0,0,1,0,0,0,0,1
27,10,14,24,24,14,9,26,9,1,6,7,11,22,20,27,0,0,0,1,0,0,0,0,0
27,10,14,22,24,14,12,26,9,3,3,8,19,23,44,22,0,0,0,1,0,0,0,0,0
24,10,18,15,24,13,18,26,9,4,6,3,20,15,39,63,0,0,0,0,0,0,0,1,3
13,10,14,1,24,12,27,27,6,8,3,1,21,10,51,29,0,0,0,1,0,0,0,0,2
27,10,14,15,24,14,18,26,9,4,6,4,23,19,30,55,0,0,0,1,0,0,0,0,0
27,10,14,21,24,14,13,26,9,3,4,7,10,20,13,49,0,0,0,1,0,0,0,0,1
26,10,18,16,24,14,18,26,9,4,6,4,22,22,35,35,0,1,0,0,0,0,0,0,0
24,10,19,12,24,13,19,26,9,4,7,2,18,15,47,47,0,0,0,0,0,0,0,1,3
23,10,18,19,24,13,12,25,9,3,3,7,18,21,18,37,0,0,0,0,0,0,1,0,1
20,10,14,18,24,12,14,25,8,4,2,6,9,19,26,34,0,0,0,1,0,0,0,0,2
20,10,14,3,24,12,24,25,8,7,3,2,31,17,69,41,0,0,0,1,0,0,0,0,0
20,10,14,13,24,12,16,25,8,4,4,4,16,14,31,47,0,0,0,1,0,0,0,0,1
2,10,19,19,24,10,10,20,5,3,1,6,7,18,24,47,0,0,0,0,0,0,1,0,1
2,10,18,1,24,10,25,25,3,8,1,1,20,7,85,13,0,0,0,0,0,0,1,0,0
2,10,18,4,24,10,18,25,3,5,3,2,12,9,42,34,0,0,0,0,0,0,1,0,0
23,10,18,13,24,15,20,34,10,5,5,5,21,14,48,27,0,0,0,0,0,0,1,0,0
23,10,18,11,24,13,19,25,9,5,4,4,20,20,51,7,0,0,0,0,0,0,1,0,0
23,10,18,8,24,13,20,25,9,6,2,5,15,16,55,0,0,0,0,0,0,0,1,0,1
23,10,18,13,24,13,18,25,9,4,6,3,21,20,55,24,0,0,0,0,0,0,1,0,1
22,10,18,9,12,7,7,18,4,2,1,4,14,12,31,16,0,0,1,0,0,0,0,0,5
20,10,14,20,24,12,10,25,8,2,4,6,13,19,16,39,0,0,0,1,0,0,0,0,1
20,10,14,11,24,12,17,25,8,4,5,3,12,9,49,25,0,0,0,1,0,0,0,0,0
20,10,14,10,24,12,18,25,8,5,3,4,15,15,27,37,0,0,0,1,0,0,0,0,2
20,10,11,4,24,12,23,25,8,6,5,1,22,9,55,41,0,0,0,1,0,0,0,0,1
2,10,18,18,24,10,9,24,3,2,3,5,9,11,20,55,0,0,0,0,0,0,1,0,0
2,10,18,24,24,10,3,24,3,0,3,7,7,19,40,20,0,0,0,0,0,0,1,0,1
11,11,16,11,20,11,15,29,5,4,3,4,11,12,49,37,0,0,0,0,1,0,0,0,1
11,11,16,8,20,11,20,29,5,6,2,3,19,18,73,25,0,0,0,0,1,0,0,0,1
11,11,14,9,20,11,18,29,5,5,3,3,19,15,30,40,0,0,0,0,1,0,0,0,0
4,11,16,14,20,10,8,27,3,2,2,6,7,13,41,41,0,0,0,0,1,0,0,0,1
10,11,17,4,20,11,24,29,5,8,0,3,19,10,80,11,0,0,0,1,0,0,0,0,1
11,11,12,20,20,11,5,29,5,1,2,8,11,29,0,27,0,0,0,0,1,0,0,0,0
4,11,15,16,20,10,7,27,3,1,4,5,6,14,22,33,0,0,0,0,1,0,0,0,1
25,11,16,20,20,12,7,35,7,1,4,7,6,22,13,37,0,0,0,0,1,0,0,0,2
24,11,15,1,20,12,32,32,5,10,2,0,36,5,70,20,0,0,0,1,0,0,0,0,4
3,11,19,5,20,10,21,26,3,7,0,3,16,8,63,16,0,0,0,1,0,0,0,0,3
25,11,13,5,20,13,25,35,7,7,4,2,26,15,68,17,0,0,0,0,1,0,0,0,2
24,11,17,3,20,12,28,32,5,8,4,0,27,8,61,25,0,0,0,1,0,0,0,0,1
3,11,17,2,20,10,26,26,3,8,2,0,20,4,70,20,0,0,0,1,0,0,0,0,1
10,11,15,15,20,11,8,29,5,2,2,7,12,25,13,37,0,0,0,1,0,0,0,0,0
3,11,12,8,20,10,17,26,3,5,2,3,17,17,61,13,0,0,0,1,0,0,0,0,2
10,11,15,8,20,11,19,29,5,6,1,4,16,13,47,31,0,0,0,1,0,0,0,0,1
3,11,15,12,20,10,13,26,3,4,1,5,16,16,37,0,0,0,0,1,0,0,0,0,1
3,11,15,15,20,10,8,26,3,2,2,6,10,21,11,33,0,0,0,1,0,0,0,0,2
10,11,12,12,20,11,14,29,5,4,2,5,12,16,25,49,0,0,0,1,0,0,0,0,1
27,11,19,20,24,18,17,36,11,4,5,9,24,29,30,25,0,0,0,0,0,0,1,0,0
27,11,19,2,24,18,34,36,11,9,7,2,21,9,44,44,0,0,0,0,0,0,1,0,1
23,11,19,5,24,17,28,33,11,8,4,5,37,25,44,37,0,1,0,0,0,0,0,0,2
30,11,20,11,20,13,16,35,8,4,4,5,12,15,14,41,0,1,0,0,0,0,0,0,1
27,11,19,22,24,18,17,36,11,4,5,9,12,24,35,14,0,0,0,0,0,0,1,0,0
10,11,15,23,24,17,15,31,13,4,3,10,14,23,48,27,0,0,0,1,0,0,0,0,3
4,11,13,4,24,15,27,30,10,7,6,2,26,12,37,37,0,0,0,0,1,0,0,0,2
3,11,15,5,24,16,26,30,10,7,5,4,33,23,46,27,0,0,0,1,0,0,0,0,0
14,11,19,2,4,3,3,9,3,1,0,2,3,4,55,27,0,0,0,0,0,0,0,1,2
10,11,15,19,24,17,18,31,13,4,6,7,13,22,39,26,0,0,0,1,0,0,0,0,1
28,11,19,12,24,18,24,37,11,5,9,4,25,24,19,26,0,0,0,0,0,0,0,1,2
28,11,19,11,24,18,26,37,11,6,8,4,21,25,37,30,0,0,0,0,0,0,0,1,1
13,11,19,4,4,2,2,6,2,0,1,1,2,5,16,39,0,0,0,0,0,0,1,0,1
3,11,15,9,24,15,23,29,9,5,8,2,19,14,51,29,0,0,0,1,0,0,0,0,1
28,11,19,16,24,18,22,37,11,6,4,8,20,21,29,37,0,0,0,0,0,0,0,1,3
24,11,15,7,24,18,30,36,11,7,9,2,25,16,39,26,0,0,0,1,0,0,0,0,2
23,11,19,4,24,18,34,38,11,10,4,4,34,23,48,20,0,1,0,0,0,0,0,0,1
13,11,19,17,22,16,18,31,7,5,3,8,23,24,42,17,0,0,0,0,0,0,1,0,2
13,11,19,4,4,3,0,6,0,0,0,3,0,10,22,0,0,0,0,0,0,0,1,0,0
13,11,19,4,4,2,1,7,1,0,1,1,2,4,82,14,0,0,0,0,0,0,1,0,1
13,11,19,1,4,3,8,8,0,2,1,0,8,1,0,44,0,0,0,0,0,0,1,0,2
3,11,15,4,24,15,27,29,9,8,3,4,20,17,51,29,0,0,0,1,0,0,0,0,4
27,11,19,9,24,20,29,44,14,8,5,7,21,23,30,30,0,0,0,0,0,0,1,0,0
27,11,19,17,24,20,23,44,14,6,5,9,27,38,35,29,0,0,0,0,0,0,1,0,2
27,11,19,17,24,20,23,38,11,6,5,9,17,23,26,52,0,0,0,0,0,0,1,0,3
27,11,19,14,24,20,24,38,11,5,9,6,24,25,40,47,0,0,0,0,0,0,1,0,1
10,11,15,12,24,17,22,31,13,5,7,5,26,21,37,44,0,0,0,1,0,0,0,0,2
23,12,17,3,20,17,39,48,10,13,0,4,31,16,90,0,0,0,0,0,1,0,0,0,6
4,12,20,1,20,14,38,38,8,12,2,0,43,6,77,22,0,0,0,0,0,0,1,0,2
15,12,16,17,20,16,12,42,9,3,3,10,15,32,7,27,0,0,0,1,0,0,0,0,0
15,12,13,7,20,16,24,42,9,6,6,4,23,19,42,34,0,0,0,1,0,0,0,0,1
8,12,17,1,20,15,41,41,9,13,2,0,45,7,77,8,0,0,0,1,0,0,0,0,0
26,12,16,2,20,18,44,48,10,14,2,2,50,13,85,13,0,0,0,0,0,0,0,1,1
5,12,19,2,20,14,36,41,8,11,3,0,27,5,86,16,0,0,0,0,0,0,0,1,3
26,12,16,8,20,18,26,48,10,8,2,8,27,28,58,6,0,0,0,0,0,0,0,1,0
5,12,20,18,20,14,9,41,8,1,6,7,12,26,20,40,0,0,0,0,0,0,0,1,1
5,12,20,4,20,14,30,41,8,9,3,2,32,18,68,26,0,0,0,0,0,0,0,1,2
30,12,17,12,20,19,26,54,10,8,2,9,27,33,55,13,0,0,0,0,1,0,0,0,1
26,12,16,15,20,18,17,48,10,4,5,9,14,22,25,30,0,0,0,0,0,0,0,1,0
22,12,16,12,20,17,22,48,9,6,4,7,21,21,41,20,0,0,0,1,0,0,0,0,1
16,12,14,5,20,16,34,44,9,10,4,2,35,20,66,22,0,0,0,0,1,0,0,0,2
26,12,20,4,20,18,37,48,10,11,4,3,35,15,55,18,0,0,0,0,0,0,0,1,2
27,12,20,12,20,18,24,51,10,7,3,8,25,27,25,30,0,0,0,0,0,1,0,0,2
29,12,16,20,20,19,10,51,10,2,4,13,12,34,6,33,0,0,0,1,0,0,0,0,0
26,12,16,17,20,18,14,48,10,4,2,12,18,38,25,13,0,0,0,0,0,0,0,1,0
26,12,16,11,20,18,24,48,10,6,6,6,26,28,33,46,0,0,0,0,0,0,0,1,5
10,12,20,13,20,15,20,42,9,6,2,7,18,21,37,27,0,0,1,0,0,0,0,0,2
30,12,15,3,20,19,44,54,10,14,2,3,51,15,93,8,0,0,0,0,1,0,0,0,3
5,12,19,14,20,14,12,41,8,3,3,8,11,19,22,33,0,0,0,0,0,0,0,1,1
30,12,15,11,20,19,27,54,10,8,3,8,27,28,33,26,0,0,0,0,1,0,0,0,0
26,12,13,10,20,18,25,48,10,7,4,7,19,21,42,25,0,0,0,0,0,0,0,1,1
1,12,15,18,20,14,9,36,8,2,3,9,13,28,8,34,0,0,0,1,0,0,0,0,0
30,12,13,4,20,19,40,51,11,12,4,3,37,16,48,20,0,0,0,0,1,0,0,0,1
15,12,16,9,20,16,22,42,9,6,4,6,21,20,44,22,0,0,0,1,0,0,0,0,0
8,12,15,18,20,15,9,41,9,1,6,8,13,29,18,37,0,0,0,1,0,0,0,0,0
8,12,15,10,20,15,21,41,9,6,3,6,19,21,51,17,0,0,0,1,0,0,0,0,0
29,12,16,15,20,19,17,51,10,4,5,10,14,26,20,35,0,0,0,1,0,0,0,0,1
26,12,16,7,24,23,35,48,15,8,11,4,32,23,40,50,0,0,0,0,0,0,0,1,3
22,12,16,13,20,17,21,45,9,6,3,8,20,24,41,14,0,0,0,1,0,0,0,0,0
26,12,16,14,24,23,31,48,15,7,10,6,29,34,31,47,0,0,0,0,0,0,0,1,2
22,12,16,10,20,17,24,48,9,7,3,7,23,25,48,14,0,0,0,1,0,0,0,0,2
8,12,15,15,20,15,12,41,9,3,3,9,11,20,26,26,0,0,0,1,0,0,0,0,2
29,12,16,23,24,24,19,51,15,4,7,13,27,37,25,35,0,0,0,1,0,0,0,0,0
7,12,20,8,24,20,31,40,11,8,7,5,39,30,42,42,0,1,0,0,0,0,0,0,2
1,12,15,12,20,14,16,38,8,4,4,6,15,20,27,37,0,0,0,1,0,0,0,0,2
17,12,20,7,24,21,34,45,14,8,10,3,32,22,44,44,0,0,1,0,0,0,0,0,0
29,12,16,6,24,24,39,51,15,11,6,7,33,28,55,25,0,0,0,1,0,0,0,0,4
29,12,16,24,24,24,15,51,15,2,9,13,19,41,11,45,0,0,0,1,0,0,0,0,0
26,12,16,24,24,23,15,48,15,2,9,12,19,38,11,50,0,0,0,0,0,0,0,1,0
26,12,16,11,24,23,33,48,15,8,9,6,45,37,45,25,0,0,0,0,0,0,0,1,1
26,12,16,18,24,23,25,48,15,6,7,10,34,34,30,40,0,0,0,0,0,0,0,1,1
15,12,16,2,24,21,42,43,11,12,6,3,35,18,55,27,0,0,0,1,0,0,0,0,1
15,12,16,10,24,21,30,43,11,7,9,5,27,25,38,44,0,0,0,1,0,0,0,0,2
8,12,15,23,24,20,18,40,11,4,6,10,13,26,29,29,0,0,0,1,0,0,0,0,2
1,12,15,20,24,20,20,40,11,4,8,8,19,30,35,35,0,0,0,1,0,0,0,0,1
29,12,16,21,24,24,22,51,15,4,10,10,23,39,25,45,0,0,0,1,0,0,0,0,0
29,12,16,18,24,24,26,51,15,6,8,10,35,35,30,30,0,0,0,1,0,0,0,0,0
26,12,16,17,24,23,27,48,15,7,6,10,29,40,40,30,0,0,0,0,0,0,0,1,1
26,12,16,21,24,23,19,48,15,4,7,12,27,36,20,35,0,0,0,0,0,0,0,1,0
22,12,16,2,24,22,44,45,14,13,5,4,40,26,58,24,0,0,0,1,0,0,0,0,1
8,12,15,24,24,20,11,40,11,1,8,11,17,35,13,42,0,0,0,1,0,0,0,0,0
8,12,15,11,24,20,28,40,11,8,4,8,24,29,40,17,0,0,0,1,0,0,0,0,1
1,12,15,19,24,20,20,42,11,5,5,10,19,28,30,30,0,0,0,1,0,0,0,0,3
29,12,16,10,24,24,36,51,15,8,12,4,35,26,45,45,0,0,0,1,0,0,0,0,0
22,12,16,22,24,22,19,45,14,4,7,11,28,38,20,35,0,0,0,1,0,0,0,0,0
22,12,16,14,24,22,30,45,14,8,6,8,27,26,35,30,0,0,0,1,0,0,0,0,1
15,12,16,16,24,21,25,43,11,7,4,10,23,29,33,22,0,0,0,1,0,0,0,0,0
15,12,16,6,24,21,36,43,11,9,9,3,23,14,55,44,0,0,0,1,0,0,0,0,1
8,12,15,18,24,20,22,40,11,5,7,8,31,35,40,40,0,0,0,1,0,0,0,0,1
1,12,15,24,24,20,11,40,11,1,8,11,17,35,14,41,0,0,0,1,0,0,0,0,0
1,12,17,8,24,20,31,42,11,8,7,5,39,30,48,35,0,0,0,1,0,0,0,0,3
15,12,16,9,24,21,30,43,11,7,9,5,30,25,38,49,0,0,0,1,0,0,0,0,2
8,12,15,14,24,20,26,44,14,8,2,10,25,26,40,24,0,0,0,1,0,0,0,0,0
8,12,15,14,24,20,26,40,11,7,5,8,24,24,25,37,0,0,0,1,0,0,0,0,1
1,12,15,16,24,20,23,40,11,6,5,9,25,36,41,35,0,0,0,1,0,0,0,0,2
1,12,15,17,24,20,22,40,11,5,7,8,31,35,27,48,0,0,0,1,0,0,0,0,0
29,12,16,19,24,26,26,53,15,7,5,14,23,43,31,16,0,0,0,1,0,0,0,0,1
26,12,16,7,24,23,39,51,18,11,6,6,39,28,50,30,0,0,0,0,0,0,0,1,0
26,12,16,16,24,24,27,53,15,6,9,9,22,28,31,37,0,0,0,0,0,0,0,1,2
26,12,16,12,24,23,32,47,17,9,5,9,28,30,40,25,0,0,0,0,0,0,0,1,2
26,12,14,1,24,25,53,53,15,15,8,2,47,15,66,40,0,0,0,0,0,0,0,1,1
22,12,16,10,24,22,31,45,14,7,10,5,32,27,30,20,0,0,0,1,0,0,0,0,3
22,12,16,15,24,22,28,45,14,7,7,8,35,37,35,30,0,0,0,1,0,0,0,0,0
22,12,16,23,24,22,18,45,14,4,6,12,15,30,25,30,0,0,0,1,0,0,0,0,0
22,12,16,6,24,22,36,45,14,9,9,4,24,16,45,45,0,0,0,1,0,0,0,0,1
22,12,16,11,24,22,30,48,15,8,6,8,23,33,45,30,0,0,0,1,0,0,0,0,1
15,12,16,10,24,21,30,47,15,8,6,7,23,29,20,15,0,0,0,1,0,0,0,0,0
15,12,16,4,24,21,39,47,15,11,6,4,38,26,60,27,0,0,0,1,0,0,0,0,2
11,12,20,10,22,19,29,39,11,8,5,6,30,25,42,25,0,0,0,0,0,0,1,0,3
8,12,15,11,24,20,27,40,13,8,3,9,25,25,44,22,0,0,0,1,0,0,0,0,0
8,12,13,23,24,20,16,40,13,3,7,10,22,41,24,35,0,0,0,1,0,0,0,0,0
10,5,18,2,20,38,81,100,31,25,6,7,68,28,55,30,0,0,0,0,0,1,0,0,0
5,5,16,17,20,38,36,100,31,7,15,16,37,56,25,30,0,0,0,1,0,0,0,0,1
6,5,11,3,24,46,88,99,37,25,13,8,79,46,55,0,0,0,0,0,1,0,0,0,1
5,5,14,13,20,38,42,100,31,10,12,16,48,68,49,13,0,0,0,1,0,0,0,0,2
13,5,15,19,20,38,33,100,31,7,12,19,35,68,13,14,0,0,0,0,1,0,0,0,2
6,5,11,22,24,46,41,99,37,9,14,23,48,72,25,-11,0,0,0,0,1,0,0,0,1
5,5,14,18,20,38,33,100,31,8,9,21,28,56,13,17,0,0,0,1,0,0,0,0,0
